"testrun id","3","6","12","url for different ones"
"1556","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1556"
"1556","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=1556"
"7427","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7427"
"2785","machine","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2785"
"1576","machine","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1576"
"5225","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=5225"
"8619","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=8619"
"2727","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=2727"
"1719","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1719"
"3717","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3717"
"1571","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1571"
"3407","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=3407"
"9103","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=9103"
"1572","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1572"
"1497","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=1497"
"2758","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=2758"
"1550","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1550"
"1561","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1561"
"1602","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1602"
"7663","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7663"
"2776","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=2776"
"1601","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1601"
"2734","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=2734"
"2741","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2741"
"9483","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=9483"
"9483","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=9483"
"5011","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=5011"
"2981","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=2981"
"1594","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1594"
"1502","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1502"
"5141","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=5141"
"1519","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1519"
"4901","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=4901"
"2749","machine","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=2749"
"1512","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1512"
"2905","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=2905"
"4883","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=4883"
"1509","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1509"
"2717","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=2717"
"4313","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=4313"
"2955","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=2955"
"1502","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1502"
"2762","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2762"
"1469","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1469"
"3143","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3143"
"1513","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1513"
"1587","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1587"
"2744","machine","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=2744"
"1555","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1555"
"1559","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=1559"
"4901","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=4901"
"3661","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=3661"
"5485","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=5485"
"8711","machine","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=8711"
"8677","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=8677"
"1620","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=1620"
"1620","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1620"
"2768","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2768"
"2804","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=2804"
"2750","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=2750"
"5005","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=5005"
"1578","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1578"
"5437","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=5437"
"2787","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=2787"
"2765","machine","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2765"
"1569","machine","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1569"
"1611","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1611"
"1507","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1507"
"3037","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3037"
"3651","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3651"
"3087","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3087"
"3017","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=3017"
"1464","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1464"
"2760","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2760"
"9593","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=9593"
"1483","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=1483"
"3397","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3397"
"5069","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=5069"
"1478","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=1478"
"8037","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=8037"
"1688","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=1688"
"1282","good","good","regression","http://graphs.mozilla.org/api/test/runs/values?id=1282"
"7617","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=7617"
"2729","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2729"
"4865","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=4865"
"1470","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1470"
"1497","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1497"
"1517","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1517"
"1529","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1529"
"2779","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=2779"
"1543","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1543"
"1534","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1534"
"6893","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=6893"
"9497","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=9497"
"2917","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=2917"
"2720","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=2720"
"2726","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=2726"
"1526","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1526"
"1751","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1751"
"1588","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1588"
"2762","machine","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=2762"
"1530","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1530"
"1603","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1603"
"2761","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=2761"
"1624","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1624"
"9379","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=9379"
"3611","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=3611"
"3105","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3105"
"9489","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=9489"
"2774","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=2774"
"9495","machine","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=9495"
"1520","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1520"
"1522","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1522"
"2723","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=2723"
"1540","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1540"
"1563","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1563"
"1690","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1690"
"8339","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=8339"
"1590","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1590"
"1597","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1597"
"1547","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1547"
"5461","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=5461"
"1544","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1544"
"2728","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=2728"
"1582","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=1582"
"1469","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1469"
"1509","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1509"
"5399","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=5399"
"7633","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7633"
"3129","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=3129"
"1564","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1564"
"2760","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=2760"
"1540","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1540"
"2734","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=2734"
"2740","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=2740"
"1512","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1512"
"5051","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=5051"
"5171","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=5171"
"1544","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=1544"
"8679","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=8679"
"8383","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=8383"
"3403","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=3403"
"9089","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=9089"
"1463","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=1463"
"1512","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=1512"
"1512","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=1512"
"1606","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=1606"
"2772","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=2772"
"1467","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=1467"
"5493","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=5493"
"3177","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3177"
"1575","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=1575"
"1531","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1531"
"1614","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1614"
"2803","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=2803"
"1539","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1539"
"2740","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2740"
"5401","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=5401"
"7415","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7415"
"7671","machine","good","regression","http://graphs.mozilla.org/api/test/runs/values?id=7671"
"8707","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=8707"
"9089","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=9089"
"9495","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=9495"
"7579","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7579"
"8697","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=8697"
"9085","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=9085"
"8351","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=8351"
"4935","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=4935"
"2740","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=2740"
"1609","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1609"
"2735","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=2735"
"1499","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1499"
"2805","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2805"
"2773","regression","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2773"
"1578","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1578"
"3709","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3709"
"2749","regression","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2749"
"8417","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=8417"
"1460","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1460"
"1472","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1472"
"1553","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1553"
"5153","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=5153"
"1462","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1462"
"1491","good","good","regression","http://graphs.mozilla.org/api/test/runs/values?id=1491"
"3043","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3043"
"3175","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3175"
"1496","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1496"
"2722","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=2722"
"1617","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=1617"
"8345","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=8345"
"1492","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1492"
"1529","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1529"
"2751","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=2751"
"5081","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=5081"
"7667","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7667"
"2762","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=2762"
"2721","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=2721"
"1566","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1566"
"1733","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1733"
"1470","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1470"
"3681","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=3681"
"1483","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1483"
"1537","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1537"
"1619","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1619"
"2727","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2727"
"8749","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=8749"
"1482","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1482"
"3251","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=3251"
"2780","machine","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=2780"
"1505","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1505"
"2891","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=2891"
"8373","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=8373"
"1587","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1587"
"1564","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=1564"
"1622","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1622"
"1554","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1554"
"1456","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=1456"
"8423","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=8423"
"1617","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1617"
"5831","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=5831"
"2719","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=2719"
"1570","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1570"
"9493","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=9493"
"9491","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=9491"
"1524","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1524"
"1508","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=1508"
"2758","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=2758"
"2731","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2731"
"1471","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1471"
"4939","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=4939"
"2799","machine","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=2799"
"2722","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=2722"
"2737","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=2737"
"8057","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=8057"
"2749","machine","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2749"
"1579","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1579"
"1605","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1605"
"1282","good","regression","regression","http://graphs.mozilla.org/api/test/runs/values?id=1282"
"2721","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2721"
"1567","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1567"
"7385","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7385"
"2895","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=2895"
"1496","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1496"
"2789","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=2789"
"2804","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2804"
"1488","machine","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1488"
"7941","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7941"
"2737","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=2737"
"1579","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1579"
"5033","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=5033"
"3319","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=3319"
"1515","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1515"
"2759","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=2759"
"8353","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=8353"
"1597","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1597"
"2784","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=2784"
"2787","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=2787"
"1759","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1759"
"1551","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1551"
"1551","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=1551"
"2774","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=2774"
"5637","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=5637"
"2741","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=2741"
"3147","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3147"
"1530","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1530"
"3645","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3645"
"2731","machine","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2731"
"1561","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1561"
"3715","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3715"
"7637","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=7637"
"1469","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=1469"
"9485","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=9485"
"2777","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=2777"
"1458","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=1458"
"1584","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1584"
"4997","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=4997"
"2792","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=2792"
"2730","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=2730"
"1486","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1486"
"2794","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2794"
"9485","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=9485"
"2744","good","good","regression","http://graphs.mozilla.org/api/test/runs/values?id=2744"
"8697","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=8697"
"2796","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=2796"
"8277","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=8277"
"8629","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=8629"
"8059","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=8059"
"8639","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=8639"
"8639","machine","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=8639"
"3149","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=3149"
"2806","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=2806"
"1523","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1523"
"1592","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1592"
"3123","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3123"
"1525","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1525"
"7437","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7437"
"1518","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1518"
"7395","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7395"
"7395","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=7395"
"2771","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2771"
"2719","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=2719"
"2899","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=2899"
"1528","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1528"
"3611","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3611"
"7707","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7707"
"3587","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=3587"
"1574","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1574"
"3357","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3357"
"5829","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=5829"
"1576","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1576"
"2757","good","good","regression","http://graphs.mozilla.org/api/test/runs/values?id=2757"
"2725","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=2725"
"8371","machine","machine","regression","http://graphs.mozilla.org/api/test/runs/values?id=8371"
"8261","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=8261"
"8263","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=8263"
"8371","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=8371"
"8415","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=8415"
"8321","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=8321"
"8407","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=8407"
"8687","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=8687"
"8295","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=8295"
"8675","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=8675"
"8331","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=8331"
"8659","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=8659"
"8691","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=8691"
"1475","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1475"
"1501","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1501"
"1591","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1591"
"1511","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=1511"
"1622","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1622"
"2729","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=2729"
"7689","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7689"
"7473","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=7473"
"7443","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=7443"
"7427","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=7427"
"4955","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=4955"
"7613","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=7613"
"1569","machine","machine","good","http://graphs.mozilla.org/api/test/runs/values?id=1569"
"2733","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=2733"
"9499","good","good","machine","http://graphs.mozilla.org/api/test/runs/values?id=9499"
"2733","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=2733"
"2788","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=2788"
"3521","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3521"
"1527","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1527"
"1618","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1618"
"2749","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=2749"
"4851","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=4851"
"8369","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=8369"
"2781","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=2781"
"2781","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=2781"
"1516","machine","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1516"
"1660","regression","good","good","http://graphs.mozilla.org/api/test/runs/values?id=1660"
"3543","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3543"
"1603","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=1603"
"3539","regression","regression","good","http://graphs.mozilla.org/api/test/runs/values?id=3539"
